Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_na,MasVnrArea_na,GarageYrBlt_na
278,11.856515169360305,0.0,0.75,0.7021999112618962,0.5263445736786012,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5909090909090909,0.4,1.0,0.75,0.6000000000000001,0.3333333333333333,0.5,0.4338235294117647,0.9836065573770493,0.0,0.0,0.9,0.9,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.021261516654854713,0.6666666666666666,0.0,0.3184931506849315,0.14140752864157122,1.0,1.0,1.0,1.0,0.3596750838517542,0.0,0.0,0.3362155053427145,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.0,0.2,0.4,0.5514018691588785,0.3333333333333333,0.5,0.2820874471086037,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.4545454545454545,1.0,0.6666666666666666,0.75,0.0,0.0,0.0
434,12.106252310247962,0.2352941176470588,0.75,0.5776580917777061,0.4150744169122651,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.5909090909090909,0.4,1.0,0.75,1.0,0.5555555555555556,0.5,0.08088235294117647,0.18032786885245902,0.0,0.0,0.9,0.9,0.25,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.3964041095890411,0.15155482815057283,1.0,1.0,1.0,1.0,0.3859010699475127,0.32832929782082326,0.0,0.5550747958038622,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,0.8,0.102803738317757,1.0,0.5,0.3314527503526093,0.75,1.0,1.0,0.0,0.06581352833638025,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.5454545454545454,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
1318,12.249610947544657,0.588235294117647,1.0,0.29819406424933925,0.23091455113623205,1.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0,0.8181818181818182,0.4,1.0,1.0,0.6000000000000001,0.6666666666666665,0.5,0.007352941176470588,0.01639344262295082,0.0,0.0,0.9,0.9,0.25,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.5787671232876712,0.22127659574468087,1.0,1.0,1.0,1.0,0.5291252356840062,0.0,0.0,0.49461337883056,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.24999999999999997,1.0,0.3333333333333333,0.8,0.8,0.009345794392523364,0.6666666666666666,0.5,0.32863187588152326,0.75,1.0,1.0,0.0,0.4405850091407678,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.2727272727272727,0.25,1.0,1.0,0.0,0.0,0.0
185,11.751942365440728,0.17647058823529413,0.75,0.5467952265586682,0.34137734620338067,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.13636363636363635,0.8,0.0,0.75,0.0,0.4444444444444445,0.875,0.7205882352941176,0.26229508196721313,0.0,0.0,0.0,0.7000000000000001,0.25,0.0,0.3333333333333333,1.0,1.0,0.25,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.21575342465753422,0.08248772504091653,1.0,0.75,1.0,1.0,0.38996591411060066,0.15302663438256658,0.0,0.4674302505604886,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.8,0.18691588785046728,0.3333333333333333,0.5,0.40620592383638926,0.75,1.0,1.0,0.12135355892648773,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.4545454545454545,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
555,12.556729517143344,0.2352941176470588,0.75,0.5175033420618727,0.41117161488979725,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.9545454545454546,0.4,1.0,0.75,1.0,0.6666666666666665,0.5,0.03676470588235294,0.0819672131147541,0.0,0.0,0.9,0.9,0.5,0.1825,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.1534372785258682,0.6666666666666666,0.0,0.05650684931506849,0.16333878887070377,1.0,1.0,1.0,1.0,0.4172592367916619,0.5036319612590799,0.0,0.6411727169963375,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,0.8,1.0,0.04672897196261682,0.6666666666666666,0.75,0.6142454160789845,0.75,1.0,1.0,0.37339556592765455,0.113345521023766,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.6363636363636364,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
1174,12.20856952572876,0.17647058823529413,0.75,0.6968740645877112,0.5146722241875956,1.0,1.0,0.3333333333333333,0.0,1.0,0.25,0.0,0.7727272727272727,0.4,1.0,0.75,0.0,0.4444444444444445,0.625,0.4485294117647059,0.22950819672131148,0.0,0.0,0.4,0.30000000000000004,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.02693125442948264,0.16666666666666666,0.4161490683229814,0.418236301369863,0.26153846153846155,1.0,0.5,1.0,1.0,0.6012808432972863,0.47021791767554477,0.8374125874125874,0.7865602207526252,0.0,0.0,1.0,0.0,0.375,0.3333333333333333,1.0,0.8333333333333334,0.0,0.3333333333333333,0.8,0.0,0.018691588785046728,0.0,0.0,0.0,0.0,0.0,1.0,0.1423570595099183,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.1818181818181818,0.25,0.6666666666666666,0.75,0.0,0.0,1.0
77,11.818570237796182,0.0,0.75,0.38858111692291897,0.3669220940462843,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.3333333333333333,0.75,0.38235294117647056,0.8688524590163935,0.0,0.0,0.9,0.9,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.040396881644223954,0.6666666666666666,0.0,0.30993150684931503,0.155810147299509,1.0,1.0,1.0,0.6666666666666666,0.3963801922974275,0.0,0.0,0.3705265464428198,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.0,0.2,0.4,0.4859813084112149,0.3333333333333333,0.25,0.1995768688293371,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.2727272727272727,0.5,0.6666666666666666,0.75,1.0,0.0,0.0
907,12.449018824140563,0.0,0.75,0.6325942662178328,0.4580564641641185,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.8181818181818182,0.4,1.0,0.75,0.6000000000000001,0.7777777777777777,0.5,0.007352941176470588,0.03278688524590164,0.0,0.0,0.9,0.9,1.0,0.13,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.011162296243798725,0.6666666666666666,0.0,0.6678082191780822,0.2656301145662848,1.0,1.0,1.0,1.0,0.6012808432972863,0.0,0.0,0.5620626828446484,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,0.8,0.8,0.009345794392523364,0.6666666666666666,0.75,0.6100141043723554,0.75,1.0,1.0,0.0,0.10968921389396709,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
675,11.84939770159144,0.0,0.75,0.49506374709743084,0.38298711686103526,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.625,0.3161764705882353,0.7213114754098361,0.0,0.0,0.6000000000000001,0.5,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.15804394046775339,0.6666666666666666,0.0,0.10445205479452055,0.18592471358428805,1.0,0.5,1.0,1.0,0.4632507147180638,0.0,0.0,0.4330354815834374,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.3333333333333333,0.8,0.8,0.40186915887850466,0.6666666666666666,0.25,0.27080394922425954,0.75,1.0,1.0,0.49708284714119017,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.5454545454545454,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
1399,11.835008964139341,0.17647058823529413,0.75,0.38858111692291897,0.33501243271721837,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.36363636363636365,0.4,1.0,0.75,0.0,0.4444444444444445,0.375,0.4338235294117647,0.459016393442623,0.0,0.0,0.9,0.1,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.03189227498228207,0.16666666666666666,0.31233362910381546,0.2893835616438356,0.197708674304419,1.0,0.75,1.0,0.6666666666666666,0.4632507147180638,0.37191283292978206,0.0,0.6157275545698595,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.5,0.0,0.2,0.8,0.5514018691588785,0.3333333333333333,0.25,0.1692524682651622,0.75,1.0,1.0,0.0,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
375,12.299107511497363,0.2352941176470588,0.75,0.4182081213682387,0.3604660684211447,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.6818181818181819,0.4,1.0,0.75,1.0,0.6666666666666665,0.5,0.029411764705882353,0.06557377049180328,0.0,0.0,0.9,0.9,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.36258561643835613,0.1386252045826514,1.0,1.0,1.0,1.0,0.3521548281966784,0.5234866828087167,0.0,0.6201587224687799,0.0,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,0.8,1.0,0.037383177570093455,1.0,0.5,0.30606488011283495,0.75,1.0,1.0,0.11668611435239205,0.08775137111517367,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.5454545454545454,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
1033,12.644327576461329,0.2352941176470588,0.75,0.38858111692291897,0.472580342708089,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,1.0,0.4,1.0,0.75,1.0,0.7777777777777777,0.75,0.09558823529411764,0.22950819672131148,0.0,0.0,0.4,0.30000000000000004,0.25,0.0,0.6666666666666666,0.6666666666666666,1.0,0.75,1.0,0.25,1.0,0.1793054571226081,0.6666666666666666,0.0,0.13955479452054795,0.21898527004909984,1.0,1.0,1.0,1.0,0.5291252356840062,0.5656174334140436,0.0,0.7148844527920635,0.3333333333333333,0.0,0.6666666666666666,0.5,0.625,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6000000000000001,0.8,0.12149532710280372,0.6666666666666666,0.75,0.5613540197461213,0.75,1.0,1.0,0.2438739789964994,0.10054844606946983,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.9090909090909091,0.0,0.6666666666666666,0.0,1.0,0.0,0.0
260,11.48246625748552,0.0,0.25,0.44563844305834177,0.44611687353482954,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.2272727272727273,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.38235294117647056,0.8688524590163935,0.0,0.0,0.8,0.8,0.25,0.0,0.3333333333333333,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.6666666666666666,0.3674781098471249,0.0,0.0,0.34350958393203745,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.0,0.2,0.4,0.4859813084112149,0.3333333333333333,0.25,0.21720733427362482,0.75,1.0,1.0,0.0,0.08226691042047532,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.9999999999999999,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
52,11.648330101976432,0.17647058823529413,0.25,0.3356137766879639,0.3070051345305662,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.13636363636363635,0.4,1.0,0.75,0.0,0.5555555555555556,0.625,0.5294117647058824,0.9344262295081968,0.0,0.0,0.30000000000000004,0.1,0.25,0.0,0.3333333333333333,1.0,1.0,0.5,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.34931506849315064,0.1335515548281506,1.0,0.5,1.0,1.0,0.3380444336424633,0.0,0.6293706293706294,0.44527719716573566,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,0.8,0.4,0.19626168224299065,0.3333333333333333,0.5,0.3723554301833568,0.75,1.0,1.0,0.1306884480746791,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.025806451612903226,0.7272727272727273,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
245,12.230765258120545,0.2352941176470588,0.75,0.38858111692291897,0.37605835039067936,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.4545454545454546,0.4,1.0,0.75,1.0,0.6666666666666665,0.5,0.11764705882352941,0.14754098360655737,0.0,0.0,0.9,0.9,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.12313961729270022,0.6666666666666666,0.0,0.10830479452054793,0.15515548281505728,1.0,1.0,1.0,1.0,0.49086709318751476,0.43002421307506056,0.0,0.6520686783581597,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.5,1.0,0.6666666666666666,0.4,0.8,0.14953271028037382,0.6666666666666666,0.5,0.32651622002820874,0.75,1.0,1.0,0.0,0.2376599634369287,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.36363636363636365,1.0,0.6666666666666666,0.75,1.0,0.0,0.0
1102,11.691071650353702,0.0,0.75,0.39469927205060285,0.3945117247514036,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.2647058823529412,0.6065573770491803,0.0,0.0,0.6000000000000001,0.30000000000000004,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.5,0.07299787384833452,0.5,0.25465838509316774,0.1074486301369863,0.15548281505728315,1.0,0.5,1.0,1.0,0.3955843279596509,0.0,0.0,0.36978259185012385,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.4,0.24299065420560745,0.3333333333333333,0.25,0.19746121297602257,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.5454545454545454,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
582,12.442302200392747,0.0,0.75,0.5701802625425323,0.4461476878641448,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.9545454545454546,0.4,1.0,0.75,0.6000000000000001,0.7777777777777777,0.5,0.007352941176470588,0.01639344262295082,1.0,0.0,0.9,0.9,0.5,0.19125,1.0,1.0,1.0,1.0,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.8741438356164383,0.3342062193126023,1.0,1.0,1.0,1.0,0.6851702390924284,0.0,0.0,0.6404804461717961,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,0.8,0.8,0.0,0.6666666666666666,0.75,0.9802538787023978,0.75,1.0,1.0,0.0,0.16453382084095064,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.6363636363636364,0.75,1.0,1.0,0.0,0.0,0.0
680,11.763684183317412,0.0,0.75,0.38858111692291897,0.39822691712545377,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.2727272727272727,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.3382352941176471,0.7704918032786886,1.0,0.0,0.30000000000000004,0.1,0.5,0.035625000000000004,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.1465272856130404,0.6666666666666666,0.0,0.06892123287671233,0.16170212765957448,1.0,0.5,1.0,1.0,0.4104267539505666,0.0,0.0,0.3836569300489421,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.4,0.411214953271028,0.3333333333333333,0.5,0.4033850493653032,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.8181818181818182,0.25,0.6666666666666666,0.75,1.0,0.0,0.0
1133,11.67419361256635,0.2941176470588235,0.25,0.5386599549519617,0.39733930919940397,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.2272727272727273,0.4,1.0,0.75,1.0,0.5555555555555556,0.375,0.9338235294117647,0.9508196721311476,0.0,0.0,0.30000000000000004,0.1,0.25,0.0,0.3333333333333333,1.0,0.25,0.5,0.75,0.5,0.8333333333333333,0.0,0.6666666666666666,0.0,0.43150684931506844,0.16497545008183306,0.5,0.5,1.0,1.0,0.47698964864544147,0.4997578692493947,0.0,0.6684489321962213,0.0,0.0,0.6666666666666666,0.0,0.625,0.3333333333333333,0.0,0.5,1.0,0.0,0.2,0.4,0.719626168224299,0.3333333333333333,0.25,0.14456981664315938,0.25,1.0,0.0,0.0,0.08775137111517367,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.36363636363636365,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
1221,11.652687407345388,0.0,0.75,0.4238592228593645,0.35067816832328447,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.3088235294117647,0.7049180327868853,0.0,0.0,0.30000000000000004,0.1,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.05527994330262226,0.5,0.5323868677905945,0.0,0.14926350245499184,1.0,0.5,1.0,1.0,0.38013592369171967,0.0,0.0,0.35534179992186843,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.8,0.3925233644859813,0.3333333333333333,0.25,0.20310296191819463,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.9090909090909091,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
50,11.751942365440728,0.0,0.75,0.4238592228593645,0.34921739737920543,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.2727272727272727,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.75,0.3014705882352941,0.6885245901639345,0.0,0.0,0.6000000000000001,0.5,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.5,0.13518781006378455,0.6666666666666666,0.0,0.0821917808219178,0.1563011456628478,1.0,1.0,1.0,1.0,0.3975708593094396,0.0,0.0,0.37163955295650863,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.8,0.38317757009345793,0.3333333333333333,0.25,0.27221438645980256,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
592,13.021326833226556,0.2352941176470588,0.75,0.5663839220028528,0.4577227603965901,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.9545454545454546,0.4,1.0,0.75,1.0,1.0,0.5,0.007352941176470588,0.03278688524590164,0.0,0.0,1.0,1.0,1.0,0.2625,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.23706591070163005,0.6666666666666666,0.0,0.1643835616438356,0.28183306055646484,1.0,1.0,1.0,1.0,0.6219850956066555,0.27506053268765135,0.0,0.6819536897118192,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,0.8,1.0,0.009345794392523364,0.6666666666666666,0.75,0.5937940761636107,0.75,1.0,1.0,0.4457409568261376,0.5009140767824497,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.4545454545454545,0.75,0.3333333333333333,0.75,0.0,0.0,0.0
1270,11.877568578558138,0.17647058823529413,0.75,0.48569261471700664,0.4239870321339454,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.36363636363636365,0.2,1.0,0.75,0.0,0.4444444444444445,0.5,0.3602941176470588,0.819672131147541,0.0,0.0,0.4,0.30000000000000004,0.5,0.1125,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.5,0.0815024805102764,0.6666666666666666,0.0,0.17722602739726026,0.1430441898527005,0.5,0.5,1.0,0.6666666666666666,0.364029946099111,0.31476997578692495,0.0,0.5369762055993728,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.0,0.2,0.8,0.4579439252336448,0.3333333333333333,0.25,0.22214386459802538,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5454545454545454,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
1250,11.686878772093667,0.0,0.75,0.38858111692291897,0.33501243271721837,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.75,0.41911764705882354,0.9508196721311476,0.0,0.0,0.4,0.30000000000000004,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.5,0.09461374911410347,0.3333333333333333,0.08518189884649513,0.10530821917808218,0.14337152209492637,1.0,0.5,1.0,1.0,0.4104267539505666,0.0,0.0,0.3836569300489421,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.8,0.5327102803738317,0.3333333333333333,0.25,0.19464033850493653,0.75,1.0,1.0,0.0,0.14625228519195613,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.36363636363636365,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
1139,12.185869938212655,0.0,0.75,0.38858111692291897,0.39573139973572724,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.5,0.4090909090909091,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.5,0.23529411764705882,0.5409836065573771,0.0,0.0,0.7000000000000001,0.6000000000000001,0.25,0.0,0.3333333333333333,1.0,1.0,0.5,0.75,1.0,0.6666666666666666,0.27763997165131116,0.6666666666666666,0.0,0.0,0.25646481178396074,1.0,0.5,1.0,1.0,0.584973667681365,0.0,0.0,0.5468191323832015,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.24999999999999997,1.0,0.6666666666666666,0.6000000000000001,0.8,0.29906542056074764,0.6666666666666666,0.5,0.5035260930888575,0.75,1.0,1.0,0.308051341890315,0.05850091407678245,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.36363636363636365,0.75,0.6666666666666666,0.75,1.0,0.0,0.0
491,11.652687407345388,0.8235294117647058,0.25,0.38858111692291897,0.14049360315085813,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.045454545454545456,0.4,1.0,1.0,1.0,0.4444444444444445,0.625,0.23529411764705882,0.5409836065573771,0.0,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,0.5,0.8333333333333333,0.0,0.6666666666666666,0.0,0.11301369863013698,0.04320785597381342,1.0,0.5,1.0,1.0,0.23164131491135542,0.3331719128329298,0.0,0.48182583189651096,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.3333333333333333,0.8,1.0,0.29906542056074764,1.0,0.25,0.23695345557122707,0.75,1.0,1.0,0.1645274212368728,0.043875685557586835,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.4545454545454545,0.5,0.6666666666666666,0.75,1.0,0.0,0.0
1025,12.567237494741757,0.0,0.75,0.38858111692291897,0.48505511078408636,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.8636363636363636,0.4,1.0,0.75,0.6000000000000001,0.7777777777777777,0.625,0.23529411764705882,0.5409836065573771,1.0,1.0,0.1,0.5,0.25,0.0,0.6666666666666666,1.0,0.5,0.75,0.75,0.75,0.6666666666666666,0.20641389085754785,0.5,0.354924578527063,0.0,0.2561374795417349,1.0,0.5,1.0,1.0,0.8176563971093542,0.0,0.0,0.7643252788234092,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.8,0.8,0.29906542056074764,1.0,0.5,0.4689703808180536,0.75,1.0,1.0,0.0,0.1316270566727605,0.31521739130434784,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.36363636363636365,0.5,0.0,0.0,1.0,0.0,0.0
812,11.881034786534624,0.588235294117647,0.25,0.38858111692291897,0.24030933577051017,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.6818181818181819,0.4,1.0,1.0,0.6000000000000001,0.5555555555555556,0.5,0.029411764705882353,0.0819672131147541,0.0,0.0,0.9,0.9,0.5,0.105625,0.6666666666666666,1.0,1.0,0.75,0.75,1.0,1.0,0.11729270021261518,0.6666666666666666,0.0,0.07962328767123288,0.13878887070376433,1.0,1.0,1.0,1.0,0.3526013572787323,0.0,0.0,0.329603158084919,0.3333333333333333,0.0,0.3333333333333333,0.0,0.125,0.3333333333333333,0.6666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.8,0.8,0.037383177570093455,1.0,0.5,0.29619181946403383,0.75,1.0,1.0,0.16336056009334887,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.4545454545454545,0.5,0.3333333333333333,0.75,1.0,0.0,0.0
